WOS_ID,Title,Year,Journal,DOI,Split
WOS:001136019200001,Evaluating data-driven and hybrid modeling of terrestrial actual evapotranspiration based on an automatic machine learning approach,2024,JOURNAL OF HYDROLOGY,10.1016/j.jhydrol.2023.130594,KG_Construction
WOS:001136459700001,Severe convective outbreak in Siberia in May 2020: Event analysis and high-resolution simulation,2024,ATMOSPHERIC RESEARCH,10.1016/j.atmosres.2023.107139,KG_Construction
WOS:001136753100001,Hot summers raise public awareness of toxic cyanobacterial blooms,2024,WATER RESEARCH,10.1016/j.watres.2023.120817,KG_Construction
WOS:001136816300001,A simulated natural heatwave perturbs bumblebee immunity and resistance to infection,2024,JOURNAL OF ANIMAL ECOLOGY,10.1111/1365-2656.14041,KG_Construction
WOS:001136938900001,Combining the resurrection approach with transplant experiments to investigate adaptation of plant populations to environmental change,2024,PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS,10.1016/j.ppees.2023.125773,KG_Construction
WOS:001137212200001,Warming-induced hydrothermal anomaly over the Earth's three Poles amplifies concurrent extremes in 2022,2024,NPJ CLIMATE AND ATMOSPHERIC SCIENCE,10.1038/s41612-023-00553-6,KG_Construction
WOS:001138003000001,Impacts of droughts and heatwaves on river water quality worldwide,2024,JOURNAL OF HYDROLOGY,10.1016/j.jhydrol.2023.130590,KG_Construction
WOS:001138065400001,"The 2022 Extreme Heatwave in Shanghai, Lower Reaches of the Yangtze River Valley: Combined Influences of Multiscale Variabilities",2024,ADVANCES IN ATMOSPHERIC SCIENCES,10.1007/s00376-023-3007-8,KG_Construction
WOS:001138437900001,On the Vertical Structure and Propagation of Marine Heatwaves in the Eastern Pacific,2024,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,10.1029/2023JC020063,KG_Construction
WOS:001138582600001,Heatwave reveals potential for enhanced aerosol formation in Siberian boreal forest,2024,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ad10d5,KG_Construction
WOS:001138729400005,Dynamics of localized extreme heatwaves in the mid-latitude atmosphere: A conceptual examination,2024,ATMOSPHERIC SCIENCE LETTERS,10.1002/asl.1188,KG_Construction
WOS:001138981900001,"Marine heatwaves intensification, expansion and departure into the permanent state over the Tropical Indian Ocean: A regional earth system model assessment",2024,DYNAMICS OF ATMOSPHERES AND OCEANS,10.1016/j.dynatmoce.2023.101408,KG_Construction
WOS:001138998500001,Past disturbances and local conditions influence the recovery rates of coral reefs,2024,GLOBAL CHANGE BIOLOGY,10.1111/gcb.17112,KG_Construction
WOS:001140254700001,On the possibility of the 2022-like spatio-temporally compounding event across the Yangtze River Valley,2024,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ad178e,KG_Construction
WOS:001140257500001,Shift of soil moisture-temperature coupling exacerbated 2022 compound hot-dry event in eastern China,2024,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ad178c,KG_Construction
WOS:001140464700001,"The Spatiotemporal Variation Characteristics and Impacts of Summer Heatwaves, Droughts, and Compound Drought and Heatwave Events in Jiangsu Province, China",2024,WATER,10.3390/w16010089,KG_Construction
WOS:001140483200001,Assessment of the Impact of Pacific Inflow on Sea Surface Temperature Prior to the Freeze-Up Period over the Bering Sea,2024,REMOTE SENSING,10.3390/rs16010113,KG_Construction
WOS:001140739800001,An Extreme Marine Heatwave Event in the Yellow Sea during Winter 2019/20: Causes and Consequences,2024,REMOTE SENSING,10.3390/rs16010033,KG_Construction
WOS:001140817700001,"High-resolution dataset of nocturnal air temperatures in Bern, Switzerland (2007-2022)",2024,GEOSCIENCE DATA JOURNAL,10.1002/gdj3.237,KG_Construction
WOS:001140832800001,Research progresses and prospects of multi-sphere compound extremes from the Earth System perspective,2024,SCIENCE CHINA-EARTH SCIENCES,10.1007/s11430-023-1201-y,KG_Construction
WOS:001140888200001,"More Than Marine Heatwaves: A New Regime of Heat, Acidity, and Low Oxygen Compound Extreme Events in the Gulf of Alaska",2024,AGU ADVANCES,10.1029/2023AV001039,KG_Construction
WOS:001140958500001,Heatwave effects,2024,NATURE ECOLOGY & EVOLUTION,10.1038/s41559-023-02290-8,KG_Construction
WOS:001141098200001,The synergistic effects of urbanization and an extreme heatwave event on urban thermal environment in Paris,2024,URBAN CLIMATE,10.1016/j.uclim.2023.101785,KG_Construction
WOS:001141401200001,Impacts of Marine Heatwave Events on Three Distinct Upwelling Systems and Their Implications for Marine Ecosystems in the Northwestern South China Sea,2024,REMOTE SENSING,10.3390/rs16010131,KG_Construction
WOS:001141461500001,"A Multi-Hazard Climate, Displacement and Socio-Vulnerability Score for New York City",2024,SUSTAINABILITY,10.3390/su16010042,KG_Construction
WOS:001141601800001,Effect of marine heatwaves on juvenile greater amberjack (Seriola dumerili),2024,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2023.106302,KG_Construction
WOS:001141985400001,Soil moisture-temperature coupling over India through multi-scale observations,2024,HYDROLOGICAL SCIENCES JOURNAL,10.1080/02626667.2023.2293749,KG_Construction
WOS:001142015900001,"Deep learning-based forecasting of sea surface temperature in the interim future: application over the Aegean, Ionian, and Cretan Seas (NE Mediterranean Sea)",2024,OCEAN DYNAMICS,10.1007/s10236-023-01595-3,KG_Construction
WOS:001142270600001,Children With Cardiac Disease and Heat Exposure: Catastrophic Converging Consequences?,2024,PEDIATRIC EXERCISE SCIENCE,10.1123/pes.2023-0086,KG_Construction
WOS:001142315100001,The severity of dry and hot climate on vegetation in Madagascar,2024,ISCIENCE,10.1016/j.isci.2023.108658,KG_Construction
WOS:001142478000001,Environmental complexity mitigates the demographic impact of sexual selection,2024,ECOLOGY LETTERS,10.1111/ele.14355,KG_Construction
WOS:001142662500001,Simulation analysis of Finnish residential buildings' resilience to hot summers under a changing climate,2024,JOURNAL OF BUILDING ENGINEERING,10.1016/j.jobe.2023.108348,KG_Construction
WOS:001142786200008,A Classification Model Using Personal Biometric Characteristics to Identify Individuals Vulnerable to an Extremely Hot Environment,2024,JOURNAL OF MANAGEMENT IN ENGINEERING,10.1061/JMENEA.MEENG-5495,KG_Construction
WOS:001142787900001,Large-scale Effect of an Accretion Burst in the High-Mass Young Stellar Object G358.93-0.03-MM1,2024,ASTRONOMICAL JOURNAL,10.3847/1538-3881/ad1599,KG_Construction
WOS:001143072000001,Recognising summer energy poverty. Evidence from Southern Europe,2024,LOCAL ENVIRONMENT,10.1080/13549839.2024.2303456,KG_Construction
WOS:001143492300001,Regulatory network in heat stress response in parasitoid wasp focusing on Xap5 heat stress regulator,2024,ISCIENCE,10.1016/j.isci.2023.108622,KG_Construction
WOS:001143950600001,Effect of marine heatwaves and warming on kelp microbiota influence trophic interactions,2024,MOLECULAR ECOLOGY,10.1111/mec.17267,KG_Construction
WOS:001144065600001,Fertility loss under thermal stress: males have lower fertility limits but no evidence of sex differences in sensitivity,2024,OIKOS,10.1111/oik.10329,KG_Construction
WOS:001144336000001,Climate risk and commercial mortgage delinquency,2024,JOURNAL OF REGIONAL SCIENCE,10.1111/jors.12681,KG_Construction
WOS:001144491100001,"Global vegetation, moisture, thermal and climate interactions intensify compound extreme events",2024,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.169261,KG_Construction
WOS:001146071700001,Arctic Heatwaves Could Significantly Influence the Isoprene Emissions From Shrubs,2024,GEOPHYSICAL RESEARCH LETTERS,10.1029/2023GL107599,KG_Construction
WOS:001146730200001,Assessing the global vulnerability of dryland birds to heatwaves,2024,GLOBAL CHANGE BIOLOGY,10.1111/gcb.17136,KG_Construction
WOS:001147383800001,Explaining heatwaves with machine learning,2024,QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,10.1002/qj.4642,KG_Construction
WOS:001147998500001,"Bathymetric origin shapes the physiological responses of Pterygophora californica (Laminariales, Phaeophyceae) to deep marine heatwaves",2024,JOURNAL OF PHYCOLOGY,10.1111/jpy.13433,KG_Construction
WOS:001148169900001,Mental illness and increased vulnerability to negative health effects from extreme heat events: a systematic review,2024,PSYCHIATRY RESEARCH,10.1016/j.psychres.2023.115678,KG_Construction
WOS:001148254800001,A machine learning-based forecasting model for personal maximum allowable exposure time under extremely hot environments,2024,SUSTAINABLE CITIES AND SOCIETY,10.1016/j.scs.2023.105140,KG_Construction
WOS:001148371500003,Quantifying coastal freshwater extremes during unprecedented rainfall using long timeseries multi-platform salinity observations,2024,NATURE COMMUNICATIONS,10.1038/s41467-023-44398-2,KG_Construction
WOS:001148487700001,Warm Early Summer Compensated Reduction in Photosynthesis Caused by 2022 Late Summer Extreme Drought Over the Tibetan Plateau,2024,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,10.1029/2023JG007859,KG_Construction
WOS:001148728100001,Observations reveal onshore acceleration and offshore deceleration of the Kuroshio Current in the East China Sea over the past three decades,2024,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ad1d3b,KG_Construction
WOS:001148888100001,Dynamical downscaling of CMIP6 scenarios with ENEA-REG: an impact-oriented application for the Med-CORDEX region,2024,CLIMATE DYNAMICS,10.1007/s00382-023-07064-3,KG_Construction
WOS:001149424500013,Wearable temperature sensor with moisture resistance based on MXene-embedded fiber,2024,AIP ADVANCES,10.1063/5.0178843,KG_Construction
WOS:001149505300001,An Interpretable Deep Learning Approach for Detecting Marine Heatwaves Patterns,2024,APPLIED SCIENCES-BASEL,10.3390/app14020601,KG_Construction
WOS:001149876900001,Projected amplification of summer marine heatwaves in a warming Northeast Pacific Ocean,2024,COMMUNICATIONS EARTH & ENVIRONMENT,10.1038/s43247-024-01212-1,KG_Construction
WOS:001150224300001,"Climate stress and anxiety, environmental context, and civic engagement: A nationally representative study",2024,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,10.1016/j.jenvp.2023.102220,KG_Construction
WOS:001150526800110,An updated end-to-end ecosystem model of the Northern California Current reflecting ecosystem changes due to recent marine heatwaves,2024,PLOS ONE,10.1371/journal.pone.0280366,KG_Construction
WOS:001150568100003,A marine heatwave drives significant shifts in pelagic microbiology,2024,COMMUNICATIONS BIOLOGY,10.1038/s42003-023-05702-4,KG_Construction
WOS:001151528800001,Hiding from heat: The transcriptomic response of two clam species is modulated by behaviour and habitat,2024,JOURNAL OF THERMAL BIOLOGY,10.1016/j.jtherbio.2023.103776,KG_Construction
WOS:001152218900001,Drivers of marine heatwaves in a stratified marginal sea,2024,CLIMATE DYNAMICS,10.1007/s00382-023-07062-5,KG_Construction
WOS:001152381500001,Inferring the impacts of climate extreme in the Kabul River Basin,2024,REGIONAL ENVIRONMENTAL CHANGE,10.1007/s10113-023-02167-3,KG_Construction
WOS:001152488400001,"Impacts of sequential salinity and heat stress are recovery time-specific in freshwater crustacean, Daphnia pulicaria",2024,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,10.1016/j.ecoenv.2023.115899,KG_Construction
WOS:001152715700001,Species Survey of Leaf Hyponasty Responses to Warming Plus Elevated CO2,2024,PLANTS-BASEL,10.3390/plants13020204,KG_Construction
WOS:001152895400001,The Heatwave of Summer 2022 in the North-Western Mediterranean Sea: Some Species Were Winners,2024,WATER,10.3390/w16020219,KG_Construction
WOS:001152948600001,Dynamic changes in bacterial communities in three species of corals during the 2017 bleaching event in subtropical Hong Kong waters,2024,MARINE POLLUTION BULLETIN,10.1016/j.marpolbul.2023.116002,KG_Construction
WOS:001153026800001,Marine heatwaves recurrence aggravates thermal stress in the surfgrass Phyllospadix scouleri,2024,MARINE POLLUTION BULLETIN,10.1016/j.marpolbul.2023.115943,KG_Construction
WOS:001153398300011,Impacts of Climate Change on Marine Foundation Species,2024,ANNUAL REVIEW OF MARINE SCIENCE,10.1146/annurev-marine-042023-093037,KG_Construction
WOS:001153488800001,Record-shattering 2023 Spring heatwave in western Mediterranean amplified by long-term drought,2024,NPJ CLIMATE AND ATMOSPHERIC SCIENCE,10.1038/s41612-024-00569-6,KG_Construction
WOS:001153539000001,"Insight on thermal stress response of demosponge Chondrosia reniformis (Nardo, 1847)",2024,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.169648,KG_Construction
WOS:001153595400001,An observational and warning system for the aquaculture sector,2024,FRONTIERS IN MARINE SCIENCE,10.3389/fmars.2023.1288610,KG_Construction
WOS:001153991400001,Two-pathway spatiotemporal representation learning for extreme water temperature prediction,2024,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,10.1016/j.engappai.2023.107718,KG_Construction
WOS:001154330100001,Scale-Dependent Drivers of Marine Heatwaves Globally,2024,GEOPHYSICAL RESEARCH LETTERS,10.1029/2023GL107306,KG_Construction
WOS:001154444100001,Future changes in marine heatwaves based on high-resolution ensemble projections for the northwestern Pacific Ocean,2024,JOURNAL OF OCEANOGRAPHY,10.1007/s10872-024-00714-y,KG_Construction
WOS:001155087900006,"The effects of attitudes, norms, and perceived control on the adaptation of elderly individuals and individuals with chronic health conditions to heatwaves",2024,BMC PUBLIC HEALTH,10.1186/s12889-024-17712-w,KG_Construction
WOS:001155174100018,Extreme fire weather in Chile driven by climate change and El Niño-Southern Oscillation (ENSO),2024,SCIENTIFIC REPORTS,10.1038/s41598-024-52481-x,KG_Construction
WOS:001155344600001,Multispecies population-scale emergence of climate change signals in an ocean warming hotspot,2024,ICES JOURNAL OF MARINE SCIENCE,10.1093/icesjms/fsad208,KG_Construction
WOS:001155966300001,Co-designing a just resilience balance scorecard with experts in islands and coastal cities,2024,CLIMATE RISK MANAGEMENT,10.1016/j.crm.2023.100577,KG_Construction
WOS:001156465400001,Occupancy of urban roosts by spectacled flying-foxes (Pteropus conspicillatus) is not affected by diurnal microclimate,2024,AUSTRAL ECOLOGY,10.1111/aec.13487,KG_Construction
WOS:001156501300001,"Crown die-back of peri-urban forests after combined heatwave and drought was species-specific, size-dependent, and also related to tree neighbourhood characteristics",2024,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2023.169716,KG_Construction
WOS:001156619300001,Thermal comfort and retail sales: A big data analysis of extreme temperature's impact on brick-and-mortar stores,2024,JOURNAL OF RETAILING AND CONSUMER SERVICES,10.1016/j.jretconser.2023.103699,KG_Construction
WOS:001156623600001,Assessing exposure to climate extremes over the Arabian Peninsula using ERA5 reanalysis data: Spatial distribution and temporal trends,2024,ATMOSPHERIC RESEARCH,10.1016/j.atmosres.2024.107224,KG_Construction
WOS:001156664300001,A stakeholder-guided marine heatwave hazard index for fisheries and aquaculture,2024,CLIMATIC CHANGE,10.1007/s10584-024-03684-8,KG_Construction
WOS:001157089000001,A multiple baseline approach for marine heatwaves,2024,LIMNOLOGY AND OCEANOGRAPHY,10.1002/lno.12521,KG_Construction
WOS:001157186000005,Searching for the Most Extreme Temperature Events in Recent History,2024,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,10.1175/BAMS-D-23-0095.1,KG_Construction
WOS:001157186600003,"Synergistic effect of nitrate exposure and heatwaves on the growth, and metabolic activity of microalgae, Chlamydomonas reinhardtii, and Pseudokirchneriella subcapitata",2024,SCIENTIFIC REPORTS,10.1038/s41598-024-53198-7,KG_Construction
